city.title,country.title,N
Zhabki / Lutsenki,Ukraine,53
Kobrinova Greblya,Ukraine,53
Krestyanovka,Ukraine,53
Kadomka,Ukraine,53
Grigorov,Ukraine,53
Loknistoe,Ukraine,53
Sad,Ukraine,53
Matveikha,Ukraine,53
Verkhnyaya Sirovatka,Ukraine,53
Kiydantsy,Ukraine,53
Skaleva,Ukraine,53
Mitlashovka,Ukraine,53
Naddnestrovskoe,Ukraine,53
Rossokhovatka,Ukraine,53
Stetkovtsy,Ukraine,53
Stupnoe,Ukraine,53
Zayachitsy,Ukraine,53
Brodok,Ukraine,53
Velikaya Blagoveschenka,Ukraine,53
Gibalovka,Ukraine,53
Chervonokonstantinovka,Ukraine,53
Luchanki,Ukraine,53
Smolyaninovo,Ukraine,53
Podpolozye,Ukraine,53
Ochitkov,Ukraine,53
Ilkovichi,Ukraine,53
Kamenyachye,Ukraine,52
Borishkovtsy,Ukraine,52
Pochino-Sofievka,Ukraine,52
Sterchye,Ukraine,52
Ponory,Ukraine,52
Nabutov,Ukraine,52
Bogdanovo,Ukraine,52
Erkovtsy,Ukraine,52
Turya-Paseka,Ukraine,52
Konetspol,Ukraine,52
Chernov,Ukraine,52
Sirotinoe,Ukraine,52
Batkov,Ukraine,52
Tetilkovtsy,Ukraine,52
Popelyukhi,Ukraine,52
Maly Vistorop,Ukraine,52
Mirnaya Dolina,Ukraine,52
Maloivanovka,Ukraine,52
Kurdyumovka,Ukraine,52
Galaykovtsy,Ukraine,52
Turya-Polyana,Ukraine,52
Bobrikovo,Ukraine,52
Pokrovskoe / Kotovka,Ukraine,52
Esen,Ukraine,52
Sukhaya Mayachka,Ukraine,52
Mologa,Ukraine,52
Bezvodnoe,Ukraine,52
Ostroluchye,Ukraine,52
Zastavki,Ukraine,52
Uplatnoe,Ukraine,52
Kordishov,Ukraine,52
Ladyzhinskie Khutory,Ukraine,52
Bochechki,Ukraine,52
Chaplievka,Ukraine,52
Khutora,Ukraine,52
Okunevka,Ukraine,52
Nalivaykovka,Ukraine,52
Pchany,Ukraine,52
Yargorov,Ukraine,52
Shmankevchiki,Ukraine,52
Sokhachi,Ukraine,52
Yushkov Rog / Petrovskoe,Ukraine,52
Dvorische,Ukraine,52
Bykovtsy,Ukraine,52
Goldashovka,Ukraine,52
Nikitovka,Ukraine,52
Vysshie Lubyanki,Ukraine,52
Revbintsy,Ukraine,52
Dubka,Ukraine,52
Stuzhitsa,Ukraine,52
Chanizh,Ukraine,52
Gudya,Ukraine,52
Neznanov,Ukraine,52
Shulganovka,Ukraine,52
Golinchintsy,Ukraine,52
Gavrishovka,Ukraine,52
Didilov,Ukraine,52
Lipki,Ukraine,52
Shupiki,Ukraine,52
Tibava,Ukraine,52
Serbinovka,Ukraine,52
Mikhaylo-Zavodskoe,Ukraine,52
Zalivanschina,Ukraine,51
Seyantsy,Ukraine,51
Schekichin,Ukraine,51
Sucheveny,Ukraine,51
Novomalin,Ukraine,51
Kalaydintsy,Ukraine,51
Samara,Ukraine,51
Makovichi,Ukraine,51
Luknovo,Ukraine,51
Samakova,Ukraine,51
Nemir,Ukraine,51
Volodarskogo,Ukraine,51
Pakharevka,Ukraine,51
Pultovtsy,Ukraine,51
Velikaya Solyonaya / Kuybyshevka,Ukraine,51
Novopodkryazh,Ukraine,51
Zhorzhevka,Ukraine,51
Dobryachin,Ukraine,51
Anastasovka,Ukraine,51
Kadievtsy,Ukraine,51
Rosishki,Ukraine,51
Shura-Kopievskaya,Ukraine,51
Kumeyki,Ukraine,51
Kidantsy,Ukraine,51
Malopolovetskoe,Ukraine,51
Sursko-Litovskoe,Ukraine,51
Niva,Ukraine,51
Ataki,Ukraine,51
Yurchikha,Ukraine,51
Olshannik,Ukraine,51
Peregnoev,Ukraine,51
Chistovodovka,Ukraine,51
Bortkov,Ukraine,51
Saltychia,Ukraine,51
Dmitrovichi,Ukraine,51
Kuleshovka,Ukraine,51
Petrovka Vtoraya,Ukraine,51
Perevolochnaya,Ukraine,51
Kolonschina,Ukraine,51
Starodubovka,Ukraine,51
Dolgoluka,Ukraine,51
Sukhoy Elanets,Ukraine,51
Gologory,Ukraine,51
Bakosh,Ukraine,51
Pribylov,Ukraine,51
Somovka,Ukraine,50
Velikaya Fosnya,Ukraine,50
Zolnya,Ukraine,50
Belyany,Ukraine,50
Kunka,Ukraine,50
Banyunin,Ukraine,50
Teolin,Ukraine,50
Kapustino,Ukraine,50
Velikokomarovka,Ukraine,50
Grushki,Ukraine,50
Volynskoe,Ukraine,50
Novopol,Ukraine,50
Susli,Ukraine,50
Oprisheny,Ukraine,50
Khoroshevo,Ukraine,50
Kopiyuvata,Ukraine,50
Poloshki,Ukraine,50
Tereshkovtsy,Ukraine,50
Ryaskoe,Ukraine,50
Onishkovtsy,Ukraine,50
Volosovka,Ukraine,50
Skripai,Ukraine,50
Ponyatovka,Ukraine,50
Bukhovetskoe,Ukraine,50
Shibenoe,Ukraine,50
Dranitsa,Ukraine,50
Maly Bratalov,Ukraine,50
Kuznetsovo-Mikhaylovka,Ukraine,50
Gay-za-Rudoyu,Ukraine,50
Vinnitskoe,Ukraine,50
Livadia,Ukraine,50
Yakushintsy,Ukraine,50
Pereslavichi,Ukraine,50
Epifanovka,Ukraine,50
Garazdzha,Ukraine,50
Bezuglovka,Ukraine,50
Efremovka,Ukraine,50
Litinka,Ukraine,50
Petrovka / Chapaevo,Ukraine,50
Petrik,Ukraine,50
Vertokievka,Ukraine,50
Demyantsy,Ukraine,50
Svetlichnoe,Ukraine,50
Tokarev,Ukraine,50
Velikiy Sukhodol,Ukraine,50
Gorby,Ukraine,50
Mlynskaya,Ukraine,50
Dobrushino,Ukraine,50
Pererosloe,Ukraine,50
Prosyanoe,Ukraine,50
Astrakhanka,Ukraine,50
Bereznegovatskoe,Ukraine,50
Zakrinichye,Ukraine,50
Salnoe,Ukraine,50
Zarya / Zarya Kommunizma,Ukraine,50
Shepilovo,Ukraine,50
Oselya,Ukraine,50
Korytnitsa,Ukraine,50
Tolstenkoe,Ukraine,49
Novospasskoe,Ukraine,49
Bratanovka,Ukraine,49
Kanizh,Ukraine,49
Verkhnyaya Tersa,Ukraine,49
Dvorets,Ukraine,49
Stary Maydan,Ukraine,49
Manvelovka,Ukraine,49
Prostore,Ukraine,49
Malaya Lyubasha,Ukraine,49
Lesniki,Ukraine,49
Chernevo,Ukraine,49
Kostomarovka,Ukraine,49
Veprin,Ukraine,49
Nenadikha,Ukraine,49
Zavidov,Ukraine,49
Severo-Gundorovsky,Ukraine,49
Dorogobuzh,Ukraine,49
Bukhovichi,Ukraine,49
Brusovoe,Ukraine,49
Borschevichi,Ukraine,49
Novosevastopol,Ukraine,49
Baranovtsy,Ukraine,49
Russkaya Lozovaya,Ukraine,49
Troyandovoe / Kirovo,Ukraine,49
Ivot,Ukraine,49
Odnorobovka,Ukraine,49
Velikiy Sknit,Ukraine,49
Velikaya Poboynaya,Ukraine,49
Nesolon,Ukraine,49
Podbirtsy,Ukraine,49
Lozna,Ukraine,49
Zamyslovichi,Ukraine,49
Berezoluki,Ukraine,49
Rogintsy,Ukraine,49
Mezherich,Ukraine,49
Leschin,Ukraine,49
Pyatnitsa,Ukraine,49
Pukenichi,Ukraine,49
Farbovanoe,Ukraine,49
Krasnokamenka,Ukraine,49
Chakva,Ukraine,49
Radoshin,Ukraine,49
Beleev,Ukraine,49
Zhemchuzhnoe,Ukraine,49
Obelnitsa,Ukraine,49
Promin,Ukraine,49
Boyanchuk,Ukraine,49
Gumentsy,Ukraine,49
Khudoleevka,Ukraine,49
Konkovo,Ukraine,49
Zhigalovka,Ukraine,49
Grusyatichi,Ukraine,49
Bakhtin,Ukraine,49
Gavrilyak,Ukraine,49
Mitki,Ukraine,49
Pyshnenki,Ukraine,48
Volchatichi,Ukraine,48
Bichevaya,Ukraine,48
Granovka,Ukraine,48
Vysochanskoe,Ukraine,48
Votilovka,Ukraine,48
Velikaya Osnitsa,Ukraine,48
Khizhovka,Ukraine,48
Velikaya Gorbasha,Ukraine,48
Saevka,Ukraine,48
Khryask,Ukraine,48
Voznesenka Pervaya,Ukraine,48
Moschenoe,Ukraine,48
Volnopolye,Ukraine,48
Novoelizavetovka,Ukraine,48
Kmitov,Ukraine,48
Pervanchye,Ukraine,48
Prikmische,Ukraine,48
Temnogaytsy,Ukraine,48
Basovka,Ukraine,48
Shimkovtsy,Ukraine,48
Bronnitsa,Ukraine,48
Dolgenkoe,Ukraine,48
Iltsy,Ukraine,48
Trudolyubovka,Ukraine,48
Zayachkovka,Ukraine,48
Velikaya Gorodnitsa,Ukraine,48
Kulichkov,Ukraine,48
Grebenikovka,Ukraine,48
Obrazheevka,Ukraine,48
Lavrovka,Ukraine,48
Chausovo,Ukraine,48
Primorskiy Posad,Ukraine,48
Lisinichi,Ukraine,48
Obzhiloe,Ukraine,48
Dublyanka,Ukraine,48
Ruban,Ukraine,48
Leskovo,Ukraine,48
Kumovo,Ukraine,48
Tuboltsy,Ukraine,48
Kopti,Ukraine,48
Malye Kanevtsy,Ukraine,48
Khrenovka,Ukraine,48
Perekop,Ukraine,48
Snezhnaya,Ukraine,48
Skorikovka,Ukraine,48
Levkovka,Ukraine,48
Malye Dedushichi,Ukraine,48
Karabinovka,Ukraine,48
Nadezhdino,Ukraine,48
Golovchintsy,Ukraine,48
Solidarnoe,Ukraine,48
Pustogorod,Ukraine,48
Polkovaya Nikitovka,Ukraine,48
Zabolotovtsy,Ukraine,48
Bunov,Ukraine,48
Isayki,Ukraine,48
Roschino,Ukraine,48
Sloboda-Bolekhovskaya,Ukraine,48
Buglov,Ukraine,48
Grechana,Ukraine,48
Staroseltsy,Ukraine,48
Maevka,Ukraine,48
Volya-Baranetskaya,Ukraine,48
Snetkov,Ukraine,48
Staraya Rafalovka,Ukraine,48
Lipa,Ukraine,48
Zamlichi,Ukraine,48
Smoldirov,Ukraine,48
Slavnaya,Ukraine,48
Vidibor,Ukraine,48
Tsukuri,Ukraine,47
Knyazevka,Ukraine,47
Novoprokopovka,Ukraine,47
Taborovka,Ukraine,47
Savinki,Ukraine,47
Velikiy Pravutin,Ukraine,47
Drevini,Ukraine,47
Yastrebovo,Ukraine,47
Kozeevka,Ukraine,47
Shesternya,Ukraine,47
Novaya Dolina,Ukraine,47
Maleevka,Ukraine,47
Lishnevka,Ukraine,47
Malaya Mankovka,Ukraine,47
Novaya Ukrainka,Ukraine,47
Ositnaya,Ukraine,47
Tikhonovichi,Ukraine,47
Iskra,Ukraine,47
Chervony Yar,Ukraine,47
Dubovye Gryady,Ukraine,47
Cherkasskaya Lozovaya,Ukraine,47
Khilkovka,Ukraine,47
Mokievka,Ukraine,47
Shkolnoe,Ukraine,47
Motovilovskaya Slobodka,Ukraine,47
Kropivnoe,Ukraine,47
Filipchye,Ukraine,47
Zhoravka,Ukraine,47
Beresk,Ukraine,47
Veresy,Ukraine,47
Sushovtsy,Ukraine,47
Dremaylovka,Ukraine,47
Zubra,Ukraine,47
Lizogubova Sloboda,Ukraine,47
Sivakovtsy,Ukraine,47
Koropuzh,Ukraine,47
Perepelniki,Ukraine,47
Sushkovka,Ukraine,47
Mirkov,Ukraine,47
Protesi,Ukraine,47
Yasenovo Pervoe,Ukraine,47
Osmaki,Ukraine,47
Tinna,Ukraine,47
Noviny,Ukraine,47
Khorotsevo,Ukraine,47
Gumniskaya,Ukraine,47
Zolotukhi,Ukraine,46
Svyatovasilevka / Elizarovo,Ukraine,46
Okhinki,Ukraine,46
Savchino,Ukraine,46
Moklyaki,Ukraine,46
Mikhalin,Ukraine,46
Goloskovo,Ukraine,46
Grabarovka,Ukraine,46
Podborochye,Ukraine,46
Dashukovka,Ukraine,46
Mekhedovka,Ukraine,46
Lugansk,Ukraine,46
Nemirov vokzal,Ukraine,46
Yakubov,Ukraine,46
Goritsa,Ukraine,46
Gulyaypolskoe / Komsomolskoe,Ukraine,46
Bakumovka,Ukraine,46
Danichev,Ukraine,46
Yavtukhi,Ukraine,46
Blazhov,Ukraine,46
Pantazeevka,Ukraine,46
Rudka-Chervinskaya,Ukraine,46
Kalashniki,Ukraine,46
Neskuchnoe,Ukraine,46
Rubchenki,Ukraine,46
Voznesenskoe / Ulyanovka,Ukraine,46
Zhukin,Ukraine,46
Zavidovichi,Ukraine,46
Stovpyagi,Ukraine,46
Yasnogorod,Ukraine,46
Dashkovka,Ukraine,46
Konopkovka,Ukraine,46
Petrichi,Ukraine,46
Oleyniki,Ukraine,46
Chorbovka,Ukraine,46
Nizhnyaya Dubechnya,Ukraine,46
Vodoty,Ukraine,46
Senokosnoe,Ukraine,46
Paleevka,Ukraine,46
Mizyakovskie Khutora,Ukraine,46
Velikie Chernokintsy,Ukraine,46
Ilyashovka,Ukraine,46
Lopushnitsa,Ukraine,46
Stepnye Khutory,Ukraine,46
Marazleevka,Ukraine,46
Khrolin,Ukraine,46
Sarnyki,Ukraine,46
Chistopady,Ukraine,46
Trubaytsy,Ukraine,46
Bavorov,Ukraine,46
Leschinovka,Ukraine,46
Krichunovo,Ukraine,46
Blizhnee,Ukraine,46
Sitnyaki,Ukraine,46
Semenov,Ukraine,46
Tulovaya,Ukraine,46
Alexintsy,Ukraine,46
Grabich,Ukraine,46
Novachikha,Ukraine,46
Stezhok,Ukraine,46
Lidievka,Ukraine,45
Serdyukovka,Ukraine,45
Pushkovo,Ukraine,45
Petrichanka,Ukraine,45
Kharleevka,Ukraine,45
Romanki,Ukraine,45
Lukvitsa,Ukraine,45
Gorbachi,Ukraine,45
Natalovka,Ukraine,45
Lopatinka,Ukraine,45
Sadkovichi,Ukraine,45
Provalye,Ukraine,45
Khorlupy,Ukraine,45
Sknilov,Ukraine,45
Krivonosovka,Ukraine,45
Puzhniki,Ukraine,45
Kulovtsy,Ukraine,45
Maly Shpakov,Ukraine,45
Lantsevo,Ukraine,45
Razinoe,Ukraine,45
Rashtovtsy,Ukraine,45
Malaya Chernyavka,Ukraine,45
Tenistoe,Ukraine,45
Ivkovtsy,Ukraine,45
Zaderevach,Ukraine,45
Teterevskoe,Ukraine,45
Vesnyanka,Ukraine,45
Krushinka,Ukraine,45
Kozelnoe,Ukraine,45
Klyachanovo,Ukraine,45
Pankovka,Ukraine,45
Novopetrovskoe,Ukraine,45
Priborsk,Ukraine,45
Knyazhiy Most,Ukraine,45
Bryanskoe,Ukraine,45
Velikie Berezhtsy,Ukraine,45
Maly Midsk,Ukraine,45
Oratov vokzal,Ukraine,45
Kotsyubinchiki,Ukraine,45
Lesovschina,Ukraine,45
Chovguzov,Ukraine,45
Solomeevka,Ukraine,45
Ostritsa,Ukraine,45
Shakhtino,Ukraine,45
Petrokorbovka,Ukraine,45
Migalovtsy,Ukraine,45
Strutinka,Ukraine,45
Goroshovtsy,Ukraine,44
Turye,Ukraine,44
Levkovtsy,Ukraine,44
Khvoschovka,Ukraine,44
Blistovaya,Ukraine,44
Shershni,Ukraine,44
Ivanovka selo,Ukraine,44
Zgarok,Ukraine,44
Imshana,Ukraine,44
Makovka,Ukraine,44
Lastovka,Ukraine,44
Tochilovo,Ukraine,44
Listopadovo,Ukraine,44
Khrestovka,Ukraine,44
Petushkov,Ukraine,44
Pirozhki,Ukraine,44
Bashmachka,Ukraine,44
Gryakovo,Ukraine,44
Smirnovka,Ukraine,44
Novosemenovka,Ukraine,44
Vali,Ukraine,44
Kutkir,Ukraine,44
Polyan,Ukraine,44
Lyudmilovka,Ukraine,44
Shimanovka,Ukraine,44
Targan,Ukraine,44
Sukhaya Grun / Kalininskoe,Ukraine,44
Markeev,Ukraine,44
Ostrovtsy,Ukraine,44
Novovoznesenskoe,Ukraine,44
Vilbivnoe,Ukraine,44
Patsykov,Ukraine,44
Novaya Pokrovka,Ukraine,44
Shelkovichnoe,Ukraine,44
Novokonstantinov,Ukraine,44
Mirotin,Ukraine,44
Kovpita,Ukraine,44
Rachki / Kirovo,Ukraine,44
Chernigovskoe,Ukraine,44
Perga,Ukraine,44
Semyanovka,Ukraine,44
Supoevka,Ukraine,44
Saltikovo,Ukraine,44
Zemlyanichnoe,Ukraine,44
Gumenov,Ukraine,44
Vladimirtsy,Ukraine,44
Eremeevka,Ukraine,44
Knishovka,Ukraine,44
Muzikovka,Ukraine,44
Yampolchik,Ukraine,44
Fastovtsy,Ukraine,44
Grushovtsy,Ukraine,44
Kryzhovka,Ukraine,44
Dragomirchany,Ukraine,44
Krekhov,Ukraine,44
Korsunovka,Ukraine,44
Vorotnov,Ukraine,44
Stadniki,Ukraine,44
Viknina,Ukraine,44
Ksaverovo,Ukraine,44
Kumanovtsy,Ukraine,44
Sledy,Ukraine,44
Rakovaya,Ukraine,44
Zavadintsy,Ukraine,44
Kianovka,Ukraine,44
Buteyki,Ukraine,44
Dityatin,Ukraine,43
Mylcha,Ukraine,43
Kichereli,Ukraine,43
Staraya Ropa,Ukraine,43
Pasynki,Ukraine,43
Mudrigolovy,Ukraine,43
Nedelkovo,Ukraine,43
Podzakharichi,Ukraine,43
Maslovets,Ukraine,43
Korosnoe,Ukraine,43
Brytovka,Ukraine,43
Soshe-Ostrovskoe,Ukraine,43
Reutintsy,Ukraine,43
Novostreltsovka,Ukraine,43
Kleschintsy,Ukraine,43
Sivki,Ukraine,43
Pecheskoe,Ukraine,43
Vovchukhi,Ukraine,43
Berezna Volya,Ukraine,43
Medvezhye Ushko,Ukraine,43
Rolov,Ukraine,43
Tumen,Ukraine,43
Bobovtsy,Ukraine,43
Gupalovka,Ukraine,43
Odradovka,Ukraine,43
Slobozhanskoe / Yubileynoe,Ukraine,43
Bobrik Vtoroy,Ukraine,43
Novogradkovka,Ukraine,43
Taraski,Ukraine,43
Markhalovka,Ukraine,43
Gleschava,Ukraine,43
Noselovka,Ukraine,43
Vysshie Vereschaki,Ukraine,43
Lebedinka,Ukraine,43
Malekhov,Ukraine,43
Voloskoe,Ukraine,43
Rovantsy,Ukraine,43
Ogultsy,Ukraine,43
Bulavinovka,Ukraine,43
Tserkovnaya,Ukraine,43
Grebeni,Ukraine,43
Shutromintsy,Ukraine,43
Molotkov,Ukraine,43
Novy Milyatin,Ukraine,43
Dolgopole,Ukraine,43
Snyachov,Ukraine,43
Bzhilna,Ukraine,43
Kavunovka,Ukraine,43
Miklashov,Ukraine,43
Utkovka,Ukraine,43
Pokropivnaya,Ukraine,43
Nikolaevskoe,Ukraine,43
Noviki,Ukraine,43
Zaprudnoe,Ukraine,43
Berdikhov,Ukraine,43
Bobovoe,Ukraine,43
Stolinskie Smolyari,Ukraine,43
Radichev,Ukraine,43
Drozdovichi,Ukraine,42
Terlitsa,Ukraine,42
Mnogopolye,Ukraine,42
Stilskoe,Ukraine,42
Vysokaya Greblya,Ukraine,42
Pesochnoe,Ukraine,42
Boevoe,Ukraine,42
Bystreevka,Ukraine,42
Dert,Ukraine,42
Chupira,Ukraine,42
Rukhotin,Ukraine,42
Okonnoe,Ukraine,42
Yaroshi,Ukraine,42
Zelyony Pod / Chervony Perekop,Ukraine,42
Schepanov,Ukraine,42
Gorokhovische,Ukraine,42
Zolochevka,Ukraine,42
Chervonovershka,Ukraine,42
Kilikeev,Ukraine,42
Prigorye,Ukraine,42
Novobakhmutovka,Ukraine,42
Blyudniki,Ukraine,42
Lyubopol,Ukraine,42
Strakholesye,Ukraine,42
Starye Mayaki,Ukraine,42
Poddubnoe,Ukraine,42
Biryuki,Ukraine,42
Zarvanitsa,Ukraine,42
Bokhoniki,Ukraine,42
Aseevka,Ukraine,42
Kadische,Ukraine,42
Loshkarovka,Ukraine,42
Ozherelnoe / Ulyanovka,Ukraine,42
Pikulovichi,Ukraine,42
Baydovka,Ukraine,42
Gromovoe,Ukraine,42
Lyushnyuvatoe,Ukraine,42
Stradch,Ukraine,42
Khotyanovka,Ukraine,42
Chovnovitsa,Ukraine,42
Petro-Mikhaylovka,Ukraine,42
Shabelnya,Ukraine,42
Serkhov,Ukraine,42
Shesterintsy,Ukraine,42
Gogolevka,Ukraine,42
Tropovoe,Ukraine,42
Ratush,Ukraine,42
Kostintsy,Ukraine,42
Palanochka,Ukraine,42
Yushkovtsy,Ukraine,42
Govory,Ukraine,42
Ivane-Zolotoe,Ukraine,42
Khreschatoe,Ukraine,42
Paseka,Ukraine,42
Olefirovka,Ukraine,42
Panivanovka,Ukraine,42
Kotyuzhiny,Ukraine,42
Bogorodichnoe,Ukraine,42
Soshanskoe,Ukraine,42
Sloboda-Dolinskaya,Ukraine,42
Staraya Pokrovka,Ukraine,41
Velikiy Okorsk,Ukraine,41
Stary Korets,Ukraine,41
Monastyrek,Ukraine,41
Kaplunovka,Ukraine,41
Mlachovka,Ukraine,41
Novy Zagorov,Ukraine,41
Minsk,Ukraine,41
Voschantsy,Ukraine,41
Goltsy,Ukraine,41
Novoe Tarutino,Ukraine,41
Tenki,Ukraine,41
Kutki,Ukraine,41
Zorikovka,Ukraine,41
Gudimy,Ukraine,41
Velikiy Molodkov,Ukraine,41
Komnatka,Ukraine,41
Makedonovka,Ukraine,41
Verkhnyaya Stinava,Ukraine,41
Luchki,Ukraine,41
Sobischitsy,Ukraine,41
Novy Burluk,Ukraine,41
Cheberyaki,Ukraine,41
Novaya Parafievka,Ukraine,41
Bukharov,Ukraine,41
Chuykovka,Ukraine,41
Perekrestovka,Ukraine,41
Zhabelovka,Ukraine,41
Koverdina Balka,Ukraine,41
Borschevtsy,Ukraine,41
Oleev,Ukraine,41
Russkoivanovka,Ukraine,41
Verkhnyaya Krinitsa,Ukraine,41
Novoochakov,Ukraine,41
Kidanovka,Ukraine,41
Petrov,Ukraine,41
Voloshnovka,Ukraine,41
Schurovichi,Ukraine,41
Mylsk,Ukraine,41
Kukshin,Ukraine,41
Ordyntsy,Ukraine,41
Starye Sanzhary,Ukraine,41
Rozy Lyuxemburg,Ukraine,41
Petroostrov,Ukraine,41
Korytnyany,Ukraine,41
Tisovitsa,Ukraine,41
Turchinovka,Ukraine,41
Mayborodovka,Ukraine,41
Meleshkov,Ukraine,41
Schastlivka,Ukraine,41
Ozadovka,Ukraine,41
Zeleny Rog,Ukraine,41
Khmelno,Ukraine,41
Velikaya Doch,Ukraine,41
Zhuravlinoe,Ukraine,41
Stebny,Ukraine,41
Podmanovo,Ukraine,41
Kvasov,Ukraine,41
Povch,Ukraine,40
Yatski,Ukraine,40
Bezhev,Ukraine,40
Zhabokrichka,Ukraine,40
Groznoe,Ukraine,40
Svirnevo,Ukraine,40
Gvozdov,Ukraine,40
Staraya Rudnya,Ukraine,40
Novoselovka Pervaya,Ukraine,40
Bugakov,Ukraine,40
Zagortsy,Ukraine,40
Gusakov,Ukraine,40
Klenovaya,Ukraine,40
Bondury,Ukraine,40
Chervonopolye,Ukraine,40
Trubki,Ukraine,40
Pankovtsy,Ukraine,40
Sokolinoe,Ukraine,40
Iosipovichi,Ukraine,40
Kurilovka / Zhovtnevoe,Ukraine,40
Volchitsy,Ukraine,40
Denisov,Ukraine,40
Gubichi,Ukraine,40
Gavrilovka Vtoraya,Ukraine,40
Mikhlin,Ukraine,40
Podstavki,Ukraine,40
Zavereshitsa,Ukraine,40
Nemilov,Ukraine,40
Zabary,Ukraine,40
Potutorov,Ukraine,40
Bilche-Zolotoe,Ukraine,40
Yanoshi,Ukraine,40
Vigraev,Ukraine,40
Babichevka,Ukraine,40
Onokovtsy,Ukraine,40
Nichogovka,Ukraine,40
Motizhin,Ukraine,40
Chervonogranitnoe,Ukraine,40
Korsov,Ukraine,40
Kommunarovka,Ukraine,40
Kremenevka,Ukraine,40
Plyakhova,Ukraine,40
Glazovka,Ukraine,40
Mushkutintsy,Ukraine,40
Ushnya,Ukraine,40
Dubenki,Ukraine,40
Nosov,Ukraine,40
Kalyuzhintsy,Ukraine,40
Osmigovichi,Ukraine,40
Dovpotov,Ukraine,40
Zhilintsy,Ukraine,40
Uladovskoe,Ukraine,40
Dertka,Ukraine,40
Seredovka,Ukraine,40
Novolutkovka,Ukraine,40
Kozlinichi,Ukraine,40
Miklashi,Ukraine,40
Ivashkovka,Ukraine,40
Onishki,Ukraine,40
Seretets,Ukraine,40
Pochaevka / Ulyanovka,Ukraine,39
Tishov,Ukraine,39
Sorotskoe,Ukraine,39
Khristovka,Ukraine,39
Zhmievka,Ukraine,39
Zagorochko,Ukraine,39
Ozyutichi,Ukraine,39
Danchimost,Ukraine,39
Radolovka,Ukraine,39
Chernogorodka,Ukraine,39
Kovsharovka,Ukraine,39
Maskovtsy,Ukraine,39
Gleznoe,Ukraine,39
Velesnov,Ukraine,39
Velikie Glebovichi,Ukraine,39
Ostrovye,Ukraine,39
Lotskino,Ukraine,39
Zrub-Komarovsky,Ukraine,39
Kraevschina,Ukraine,39
Zhadki,Ukraine,39
Grabovskoe,Ukraine,39
Solomia,Ukraine,39
Lyubovichi,Ukraine,39
Primorskoe / Bolshevik,Ukraine,39
Chelyuskinets,Ukraine,39
Podpeschery,Ukraine,39
Levchenkovo,Ukraine,39
Kraseev,Ukraine,39
Barvinovka,Ukraine,39
Petropavlovka / Frunze,Ukraine,39
Velikaya Levada,Ukraine,39
Verkhnyaya Lanna,Ukraine,39
Elkovatoe,Ukraine,39
Milyanovichi,Ukraine,39
Zdorovka,Ukraine,39
Razumovka,Ukraine,39
Genievka,Ukraine,39
Lisovka,Ukraine,39
Pustoivannoe,Ukraine,39
Malaya Snitinka,Ukraine,39
Vadul Siret,Ukraine,39
Chernin,Ukraine,39
Pagurtsy,Ukraine,39
Chertizh,Ukraine,39
Guncha,Ukraine,39
Gayshin,Ukraine,39
Fabrichnoe,Ukraine,39
Dobranichevka,Ukraine,39
Topilovka,Ukraine,39
Mokievtsy,Ukraine,39
Ugrinkovtsy,Ukraine,39
Alexichi,Ukraine,39
Orlovo-Ivanovka,Ukraine,39
Lishnyaya,Ukraine,39
Rokitnitsa,Ukraine,39
Mikhaylovka / Ulyanovka,Ukraine,39
Velikaya Chernechchina,Ukraine,39
Nazirnaya,Ukraine,39
Zverev,Ukraine,39
Kobelyachek,Ukraine,39
Pischatintsy,Ukraine,39
Mascha,Ukraine,39
Zubovka,Ukraine,39
Chernelovka,Ukraine,39
Bogdanovskoe / Zhovtnevoe,Ukraine,39
Yagodinka,Ukraine,39
Novoe Mazharovo,Ukraine,39
Budimlya,Ukraine,39
Sukhonosovka,Ukraine,39
Koloski,Ukraine,39
Chemernoe,Ukraine,39
Dolgoe-Kaluskoe,Ukraine,39
Novye Krivotuli,Ukraine,39
Garkushintsy,Ukraine,38
Kolisets,Ukraine,38
Velikaya Buzova,Ukraine,38
Vivnya,Ukraine,38
Vladislavchik,Ukraine,38
Zamostye,Ukraine,38
Nikitichi,Ukraine,38
Pristaylovo,Ukraine,38
Nepedovka,Ukraine,38
Zhuklya,Ukraine,38
Kisnitsa,Ukraine,38
Stary Poritsk,Ukraine,38
Borodaevka,Ukraine,38
Bylbasovka,Ukraine,38
Polevoe,Ukraine,38
Kutkovka,Ukraine,38
Melentsy,Ukraine,38
Chervonaya Volya,Ukraine,38
Krutye,Ukraine,38
Orestovka,Ukraine,38
Slokhini,Ukraine,38
Staraya Gnilitsa,Ukraine,38
Maly Stydin,Ukraine,38
Pozharskoe,Ukraine,38
Kamenobrod,Ukraine,38
Makalevichi,Ukraine,38
Sestryatin,Ukraine,38
Podgorovka,Ukraine,38
Poltavskoe,Ukraine,38
Lukovoe,Ukraine,38
Murmansk,Ukraine,38
Tbilisi,Ukraine,38
Zorotovichi,Ukraine,38
Kosovschina,Ukraine,38
Zaleskoe,Ukraine,38
Severny,Ukraine,38
Manyatin,Ukraine,38
Bendzari,Ukraine,38
Khruschovka,Ukraine,38
Leschany,Ukraine,38
Yatranovka,Ukraine,38
Kachali,Ukraine,38
Bespechnaya,Ukraine,38
Golovanovka,Ukraine,38
Khokhotva,Ukraine,38
